id,traderAddress,baseTokenAddress,quoteTokenAddress,traderType,blockNumber,txCount,baseBalance,quoteBalance,createdAt
cmklegavf004j6pm34q4zfa4t,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070904,206,183406.2495425541,16558.84404383316,2026-01-19T16:48:41.739Z
cmklegb63004k6pm3ylr2lv4d,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070940,187,553.9605071339271,127678.7037865251,2026-01-19T16:48:42.123Z
cmklegbi7004l6pm3vs95cd4c,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070946,227,225.7610073157371,12632.77954545562,2026-01-19T16:48:42.559Z
cmklegbq2004m6pm3voxbrazu,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070946,229,226.0611612886306,12380.12395454651,2026-01-19T16:48:42.842Z
cmklegbqd004n6pm3z8u107ef,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070946,190,557.0606524154535,157618.01841237,2026-01-19T16:48:42.853Z
cmklegbra004o6pm3pc70nn1j,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070946,211,184379.7172984476,15585.0035982077,2026-01-19T16:48:42.886Z
cmklegbsg004p6pm3721ylgrp,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070946,192,557.0606524154535,158004.5770873885,2026-01-19T16:48:42.928Z
cmklegbt6004q6pm3ssy73wpn,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070946,213,184379.7172984476,15584.95539256555,2026-01-19T16:48:42.954Z
cmklegbu3004r6pm3umnlnylm,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070946,234,226.644310856525,11909.82617528376,2026-01-19T16:48:42.987Z
cmklegbu4004s6pm31hkyuyt0,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070946,194,560.4005984000153,157588.8052935905,2026-01-19T16:48:42.988Z
cmklegbuf004t6pm3k57pykxr,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070946,215,184379.7172984476,15584.90715939292,2026-01-19T16:48:42.999Z
cmklegbvc004u6pm3kdwmr6my,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070946,236,226.644310856525,11920.34676518916,2026-01-19T16:48:43.032Z
cmklegbvz004v6pm32rpls2rv,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070946,196,557.0606524154535,157995.5106442299,2026-01-19T16:48:43.055Z
cmklegbwn004w6pm3bkwqzwf6,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070986,238,226.644310856525,11928.53915778258,2026-01-19T16:48:43.079Z
cmklegbwq004x6pm36h699san,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070986,217,184379.7172984476,15584.86343871624,2026-01-19T16:48:43.082Z
cmklegbya004y6pm3f3i8zpzw,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070986,240,226.9277924287564,11689.96837462693,2026-01-19T16:48:43.138Z
cmklegbye004z6pm3c4rc0iyr,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070986,219,184379.7172984476,15584.81535951544,2026-01-19T16:48:43.142Z
cmklegbyf00506pm335fa9ww1,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070986,198,557.0606524154535,157688.8365898793,2026-01-19T16:48:43.143Z
cmklegc0c00516pm3sxc8s4z9,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070986,221,184379.7172984476,15584.7672527838,2026-01-19T16:48:43.212Z
cmklegc0e00526pm3mqcyr420,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070986,200,557.0606524154535,157981.1281635528,2026-01-19T16:48:43.214Z
cmklegc3b00536pm37t0tgl9f,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070986,244,227.4786047614875,11235.36401110068,2026-01-19T16:48:43.319Z
cmklegc3l00546pm30f9th4av,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070986,223,184379.7172984476,15584.71868156984,2026-01-19T16:48:43.329Z
cmklegc6100556pm3lqy55lfm,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070986,202,557.0606524154535,162487.1426264944,2026-01-19T16:48:43.417Z
cmklegc6u00566pm3j3j0ux5e,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070986,225,184691.3087134008,15584.67008282849,2026-01-19T16:48:43.446Z
cmklegc7i00576pm3wl0qpc4k,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070986,248,227.7460532430403,11025.98108278364,2026-01-19T16:48:43.470Z
cmklegc8w00586pm313hjfmq2,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070986,227,184379.7172984476,15584.62145656012,2026-01-19T16:48:43.520Z
cmklegc8x00596pm3gp72yokf,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070986,205,560.9770744157736,159607.1506598373,2026-01-19T16:48:43.521Z
cmklegc9a005a6pm3svax53e7,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070986,250,228.0081856540353,10805.46146112797,2026-01-19T16:48:43.534Z
cmklegcdc005c6pm3w7gh3roe,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071044,230,184691.3065003061,15272.88243312742,2026-01-19T16:48:43.680Z
cmklegcdc005b6pm33ybt05vr,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70071044,253,228.0083574165908,10819.85176225759,2026-01-19T16:48:43.680Z
cmklegcdd005d6pm3yodo320h,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071044,208,564.4505566649498,156688.791039988,2026-01-19T16:48:43.681Z
cmklegcf5005e6pm3lbn990f6,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70071044,255,228.0083574165908,10827.32262906067,2026-01-19T16:48:43.745Z
cmklegcf5005f6pm30q8uobu6,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071044,232,184996.6631870744,14967.42478446488,2026-01-19T16:48:43.745Z
cmklegcf7005g6pm3xnvkwda9,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071044,210,567.9283898066415,153555.0152191882,2026-01-19T16:48:43.747Z
cmklegcnj005h6pm3uvambmxs,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071044,212,568.1739347915656,153348.0062924883,2026-01-19T16:48:44.047Z
cmklegcoi005i6pm3lozn319b,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70071044,259,228.5180477220616,10398.56065294986,2026-01-19T16:48:44.082Z
cmklegcoy005j6pm37ctc0vvv,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071044,214,568.1739347915656,153546.9621494454,2026-01-19T16:48:44.098Z
cmklegcpu005k6pm3euawqoax,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071044,236,185589.1745383063,14374.67088393099,2026-01-19T16:48:44.130Z
cmklegcq2005l6pm3ue6lh64w,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70071044,261,228.5181701400278,10403.67210138338,2026-01-19T16:48:44.138Z
cmklegcrk005m6pm3e7qorag6,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071080,238,185295.9108828198,14667.94625274748,2026-01-19T16:48:44.192Z
cmklegcrm005n6pm3dc6krc73,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071080,217,568.1739347915656,153664.7327176386,2026-01-19T16:48:44.194Z
cmklegct5005o6pm3kdj8lgwy,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071080,240,185295.9108828198,14667.90607950442,2026-01-19T16:48:44.249Z
cmklegcte005p6pm3cjpukvrg,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071080,219,568.1739347915656,153563.1647601225,2026-01-19T16:48:44.258Z
cmklegctr005q6pm3ufrg5xyz,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70071080,265,228.7658037067587,10413.90361203471,2026-01-19T16:48:44.271Z
cmklegcu2005r6pm39huadrpv,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071080,242,185295.9108828198,14667.86645923073,2026-01-19T16:48:44.282Z
cmklegcv0005s6pm300hmbrd1,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071080,221,568.1739347915656,153654.6522386555,2026-01-19T16:48:44.316Z
cmklegcve005t6pm3noidhki6,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071080,244,185295.9108828198,14667.82478109595,2026-01-19T16:48:44.330Z
cmklegcw1005u6pm3i0c655at,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70071080,268,228.7656440862429,10210.40584201701,2026-01-19T16:48:44.353Z
cmklegd3n005v6pm3gqe4ce38,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071080,246,185589.1706922655,14374.46828547403,2026-01-19T16:48:44.627Z
cmklegd3q005w6pm32aybr9xd,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071080,223,568.1739347915656,153574.9473833067,2026-01-19T16:48:44.630Z
cmklegd4r005x6pm3mo5otv16,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071080,248,185295.9108828198,14667.74269398166,2026-01-19T16:48:44.667Z
cmklegd5g005y6pm3bqbbq3ep,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071118,225,568.1739347915656,153646.0667949867,2026-01-19T16:48:44.692Z
cmklegd5p005z6pm30tni86rh,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70071118,272,229.4787330224127,9609.952295259678,2026-01-19T16:48:44.701Z
cmklegddn00606pm3vhn6ynml,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071118,227,568.1739347915656,153583.51977466,2026-01-19T16:48:44.987Z
cmklegdeh00616pm356nphzbp,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071118,251,185589.1703858376,14374.34823594501,2026-01-19T16:48:45.017Z
cmklegdej00626pm3av4gcs3w,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70071118,275,229.4788217945485,9617.370592065035,2026-01-19T16:48:45.019Z
cmklegdet00636pm3rh3qq0av,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071118,229,571.7979356560174,150511.8493791668,2026-01-19T16:48:45.029Z
cmklegdfw00646pm3o6dcsimx,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70071118,276,229.7072455746489,9425.023180223734,2026-01-19T16:48:45.068Z
cmklegdgf00656pm3ecookxgh,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071118,231,568.1739347915656,153577.1173696184,2026-01-19T16:48:45.087Z
cmklegdhe00666pm3sgn748e0,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70071118,278,229.9309986256074,9236.52271661926,2026-01-19T16:48:45.122Z
cmklegdhh00676pm3vvipin33,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071118,255,186158.2097774357,13805.08887842931,2026-01-19T16:48:45.125Z
cmklegdj500686pm3aclp7pbx,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70071118,280,229.931207414472,9238.969897823796,2026-01-19T16:48:45.185Z
cmklegdji00696pm3id4xefa8,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071118,257,186158.2097774357,13805.05343550821,2026-01-19T16:48:45.198Z
cmklegdlh006a6pm3cye72g2e,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70071160,282,229.7072455746489,9435.574322090015,2026-01-19T16:48:45.269Z
cmklegdlj006b6pm3zw2mtlbz,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071160,259,186158.2097774357,13805.01797095894,2026-01-19T16:48:45.271Z
cmklegdm1006c6pm39wcm2h63,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071160,237,582.4270764884528,141710.1602937868,2026-01-19T16:48:45.289Z
cmklegdqy006d6pm3z1q0qed7,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071160,261,186158.2097774357,13804.98241349057,2026-01-19T16:48:45.466Z
cmklegdu7006e6pm343ic5hjs,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071160,240,582.427334206898,159551.5957313569,2026-01-19T16:48:45.583Z
cmklegduz006f6pm33xxcjnz1,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70071160,286,230.1513861514781,9067.174061391826,2026-01-19T16:48:45.611Z
cmklegdv1006g6pm3xwghfogv,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071160,263,186158.2097774357,13804.94683439488,2026-01-19T16:48:45.613Z
cmklege2b006h6pm3fhl4rtz7,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071192,243,586.2494531719215,187610.4791308124,2026-01-19T16:48:45.875Z
cmklege2h006i6pm3hd4gnih8,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071192,266,186704.7080075995,13258.27093975284,2026-01-19T16:48:45.881Z
cmklege6e006j6pm3ywdmx45h,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071192,268,186704.7072264068,13258.23576497697,2026-01-19T16:48:46.022Z
cmklege8g006k6pm3szqgtm1t,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70071192,292,230.9877447653365,8368.132802248678,2026-01-19T16:48:46.096Z
cmklege8q006l6pm3awzgk45s,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071192,246,596.3830451387826,180181.1041572322,2026-01-19T16:48:46.106Z
cmklegemc006m6pm34pta3s8t,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70071211,294,230.9877447653365,8372.988209542144,2026-01-19T16:48:46.596Z
cmklegemf006n6pm3s3y927g9,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071211,248,590.7754134669628,193626.3687631848,2026-01-19T16:48:46.599Z
cmklegemp006o6pm3ff7ll3wy,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071211,272,187229.5604748297,12733.1757703741,2026-01-19T16:48:46.609Z
cmklegeo1006p6pm3lt4dz1v4,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071211,250,595.4466152807865,189753.8413879211,2026-01-19T16:48:46.657Z
cmklegepq006q6pm3xoyb5kkp,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071211,252,595.4461416636723,189753.4595234726,2026-01-19T16:48:46.718Z
cmklegeq2006r6pm30ds05bbt,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071211,276,187484.1397837666,12478.44617631491,2026-01-19T16:48:46.730Z
cmklegeqc006s6pm368nbcc0s,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70071211,300,231.7600499720945,7729.270591291101,2026-01-19T16:48:46.740Z
cmklegf0s006t6pm37p795zd7,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071246,279,187733.6275203262,12228.87725278862,2026-01-19T16:48:47.116Z
cmklegfep006u6pm30bfopiji,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70071246,306,232.4730509287304,7135.192014843339,2026-01-19T16:48:47.617Z
cmklegffj006v6pm3bf123qhe,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071260,283,188217.7315879572,11744.58295845353,2026-01-19T16:48:47.647Z
cmklegffv006w6pm3hzc0e644,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70071260,260,613.198105994848,176012.0389714177,2026-01-19T16:48:47.659Z
